Code,Intitule,Unite,Value,Year,Region,Ressource_type
CI8,Électricité,ktep,"",2016,France Metropolitaine,CONSOMMATION
CI8,Électricité,ktep,"",2017,France Metropolitaine,CONSOMMATION
CI8,Électricité,ktep,"",2018,France Metropolitaine,CONSOMMATION
CI8,Électricité,ktep,"",2019,France Metropolitaine,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,"",2014,France Metropolitaine,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,"",2015,France Metropolitaine,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,"",2016,France Metropolitaine,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,"",2017,France Metropolitaine,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,"",2018,France Metropolitaine,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,"",2019,France Metropolitaine,CONSOMMATION
CR1,Résidentiel,ktep,36078,2014,France Metropolitaine,CONSOMMATION
CR1,Résidentiel,ktep,37977,2015,France Metropolitaine,CONSOMMATION
CR1,Résidentiel,ktep,39610,2016,France Metropolitaine,CONSOMMATION
CR1,Résidentiel,ktep,38791,2017,France Metropolitaine,CONSOMMATION
CR1,Résidentiel,ktep,37312,2018,France Metropolitaine,CONSOMMATION
CR1,Résidentiel,ktep,36883,2019,France Metropolitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,"",2014,France Metropolitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,"",2015,France Metropolitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,"",2016,France Metropolitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,"",2017,France Metropolitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,"",2018,France Metropolitaine,CONSOMMATION
CR2,Produits pétroliers,ktep,"",2019,France Metropolitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2014,France Metropolitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2015,France Metropolitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2016,France Metropolitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2017,France Metropolitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2018,France Metropolitaine,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2019,France Metropolitaine,CONSOMMATION
CR4,Gaz naturel,ktep,"",2014,France Metropolitaine,CONSOMMATION
CR4,Gaz naturel,ktep,"",2015,France Metropolitaine,CONSOMMATION
CR4,Gaz naturel,ktep,"",2016,France Metropolitaine,CONSOMMATION
CR4,Gaz naturel,ktep,"",2017,France Metropolitaine,CONSOMMATION
CR4,Gaz naturel,ktep,"",2018,France Metropolitaine,CONSOMMATION
CR4,Gaz naturel,ktep,"",2019,France Metropolitaine,CONSOMMATION
