Code,Intitule,Unite,Value,Year,Region,Ressource_type
CTE3,Gaz naturel (unité propre),GWh PCS,"",2017,Grand Est,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2018,Grand Est,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2019,Grand Est,CONSOMMATION
CTE4,Gaz naturel,ktep,666,2014,Grand Est,CONSOMMATION
CTE4,Gaz naturel,ktep,694,2015,Grand Est,CONSOMMATION
CTE4,Gaz naturel,ktep,711,2016,Grand Est,CONSOMMATION
CTE4,Gaz naturel,ktep,720,2017,Grand Est,CONSOMMATION
CTE4,Gaz naturel,ktep,657,2018,Grand Est,CONSOMMATION
CTE4,Gaz naturel,ktep,688,2019,Grand Est,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2014,Grand Est,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2015,Grand Est,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2016,Grand Est,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2017,Grand Est,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2018,Grand Est,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2019,Grand Est,CONSOMMATION
CTE6,Électricité,ktep,969,2014,Grand Est,CONSOMMATION
CTE6,Électricité,ktep,990,2015,Grand Est,CONSOMMATION
CTE6,Électricité,ktep,905,2016,Grand Est,CONSOMMATION
CTE6,Électricité,ktep,878,2017,Grand Est,CONSOMMATION
CTE6,Électricité,ktep,875,2018,Grand Est,CONSOMMATION
CTE6,Électricité,ktep,858,2019,Grand Est,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,64,2014,Grand Est,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,52,2015,Grand Est,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,52,2016,Grand Est,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,64,2017,Grand Est,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,61,2018,Grand Est,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,65,2019,Grand Est,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,72,2014,Grand Est,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,75,2015,Grand Est,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,82,2016,Grand Est,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,97,2017,Grand Est,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,89,2018,Grand Est,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,99,2019,Grand Est,CONSOMMATION
CTR1,Transport,ktep,4051,2014,Grand Est,CONSOMMATION
CTR1,Transport,ktep,4092,2015,Grand Est,CONSOMMATION
CTR1,Transport,ktep,4039,2016,Grand Est,CONSOMMATION
CTR1,Transport,ktep,4044,2017,Grand Est,CONSOMMATION
CTR1,Transport,ktep,3830,2018,Grand Est,CONSOMMATION
CTR1,Transport,ktep,3718,2019,Grand Est,CONSOMMATION
CTR10,Électricité (unité propre),GWh,768,2014,Grand Est,CONSOMMATION
CTR10,Électricité (unité propre),GWh,754,2015,Grand Est,CONSOMMATION
CTR10,Électricité (unité propre),GWh,698,2016,Grand Est,CONSOMMATION
CTR10,Électricité (unité propre),GWh,730,2017,Grand Est,CONSOMMATION
CTR10,Électricité (unité propre),GWh,715,2018,Grand Est,CONSOMMATION
CTR10,Électricité (unité propre),GWh,696,2019,Grand Est,CONSOMMATION
CTR11,Électricité,ktep,66,2014,Grand Est,CONSOMMATION
CTR11,Électricité,ktep,65,2015,Grand Est,CONSOMMATION
CTR11,Électricité,ktep,60,2016,Grand Est,CONSOMMATION
CTR11,Électricité,ktep,63,2017,Grand Est,CONSOMMATION
CTR11,Électricité,ktep,61,2018,Grand Est,CONSOMMATION
CTR11,Électricité,ktep,60,2019,Grand Est,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2014,Grand Est,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2015,Grand Est,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2016,Grand Est,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2017,Grand Est,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2018,Grand Est,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2019,Grand Est,CONSOMMATION
CTR3,Biocarburants,ktep,265,2014,Grand Est,CONSOMMATION
CTR3,Biocarburants,ktep,268,2015,Grand Est,CONSOMMATION
CTR3,Biocarburants,ktep,264,2016,Grand Est,CONSOMMATION
CTR3,Biocarburants,ktep,274,2017,Grand Est,CONSOMMATION
CTR3,Biocarburants,ktep,265,2018,Grand Est,CONSOMMATION
CTR3,Biocarburants,ktep,262,2019,Grand Est,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,583,2014,Grand Est,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,592,2015,Grand Est,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,606,2016,Grand Est,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,624,2017,Grand Est,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,635,2018,Grand Est,CONSOMMATION
