Code,Intitule,Unite,Value,Year,Region,Ressource_type
CR3,Gaz naturel (unité propre),GWh PCS,"",2019,Occitanie,CONSOMMATION
CR4,Gaz naturel,ktep,685,2014,Occitanie,CONSOMMATION
CR4,Gaz naturel,ktep,682,2015,Occitanie,CONSOMMATION
CR4,Gaz naturel,ktep,745,2016,Occitanie,CONSOMMATION
CR4,Gaz naturel,ktep,712,2017,Occitanie,CONSOMMATION
CR4,Gaz naturel,ktep,706,2018,Occitanie,CONSOMMATION
CR4,Gaz naturel,ktep,687,2019,Occitanie,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2014,Occitanie,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2015,Occitanie,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2016,Occitanie,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2017,Occitanie,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2018,Occitanie,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2019,Occitanie,CONSOMMATION
CR6,Électricité,ktep,"",2014,Occitanie,CONSOMMATION
CR6,Électricité,ktep,"",2015,Occitanie,CONSOMMATION
CR6,Électricité,ktep,"",2016,Occitanie,CONSOMMATION
CR6,Électricité,ktep,"",2017,Occitanie,CONSOMMATION
CR6,Électricité,ktep,"",2018,Occitanie,CONSOMMATION
CR6,Électricité,ktep,"",2019,Occitanie,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,434,2014,Occitanie,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,458,2015,Occitanie,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,489,2016,Occitanie,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,470,2017,Occitanie,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,456,2018,Occitanie,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,460,2019,Occitanie,CONSOMMATION
CR8,Chaleur commercialisée,ktep,22,2014,Occitanie,CONSOMMATION
CR8,Chaleur commercialisée,ktep,24,2015,Occitanie,CONSOMMATION
CR8,Chaleur commercialisée,ktep,26,2016,Occitanie,CONSOMMATION
CR8,Chaleur commercialisée,ktep,30,2017,Occitanie,CONSOMMATION
CR8,Chaleur commercialisée,ktep,25,2018,Occitanie,CONSOMMATION
CR8,Chaleur commercialisée,ktep,29,2019,Occitanie,CONSOMMATION
CTE1,Tertiaire,ktep,1491,2014,Occitanie,CONSOMMATION
CTE1,Tertiaire,ktep,1538,2015,Occitanie,CONSOMMATION
CTE1,Tertiaire,ktep,1555,2016,Occitanie,CONSOMMATION
CTE1,Tertiaire,ktep,1585,2017,Occitanie,CONSOMMATION
CTE1,Tertiaire,ktep,1593,2018,Occitanie,CONSOMMATION
CTE1,Tertiaire,ktep,1581,2019,Occitanie,CONSOMMATION
CTE2,Produits pétroliers,ktep,151,2014,Occitanie,CONSOMMATION
CTE2,Produits pétroliers,ktep,168,2015,Occitanie,CONSOMMATION
CTE2,Produits pétroliers,ktep,188,2016,Occitanie,CONSOMMATION
CTE2,Produits pétroliers,ktep,206,2017,Occitanie,CONSOMMATION
CTE2,Produits pétroliers,ktep,198,2018,Occitanie,CONSOMMATION
CTE2,Produits pétroliers,ktep,196,2019,Occitanie,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2014,Occitanie,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2015,Occitanie,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2016,Occitanie,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2017,Occitanie,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2018,Occitanie,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2019,Occitanie,CONSOMMATION
CTE4,Gaz naturel,ktep,313,2014,Occitanie,CONSOMMATION
CTE4,Gaz naturel,ktep,306,2015,Occitanie,CONSOMMATION
CTE4,Gaz naturel,ktep,305,2016,Occitanie,CONSOMMATION
CTE4,Gaz naturel,ktep,305,2017,Occitanie,CONSOMMATION
CTE4,Gaz naturel,ktep,335,2018,Occitanie,CONSOMMATION
CTE4,Gaz naturel,ktep,325,2019,Occitanie,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2014,Occitanie,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2015,Occitanie,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2016,Occitanie,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2017,Occitanie,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2018,Occitanie,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2019,Occitanie,CONSOMMATION
CTE6,Électricité,ktep,966,2014,Occitanie,CONSOMMATION
CTE6,Électricité,ktep,997,2015,Occitanie,CONSOMMATION
CTE6,Électricité,ktep,"",2016,Occitanie,CONSOMMATION
CTE6,Électricité,ktep,"",2017,Occitanie,CONSOMMATION
CTE6,Électricité,ktep,"",2018,Occitanie,CONSOMMATION
CTE6,Électricité,ktep,995,2019,Occitanie,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,39,2014,Occitanie,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,44,2015,Occitanie,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,42,2016,Occitanie,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,46,2017,Occitanie,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,40,2018,Occitanie,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,40,2019,Occitanie,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,22,2014,Occitanie,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,23,2015,Occitanie,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,20,2016,Occitanie,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,20,2017,Occitanie,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,16,2018,Occitanie,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,24,2019,Occitanie,CONSOMMATION
CTR1,Transport,ktep,4333,2014,Occitanie,CONSOMMATION
CTR1,Transport,ktep,4407,2015,Occitanie,CONSOMMATION
CTR1,Transport,ktep,4491,2016,Occitanie,CONSOMMATION
CTR1,Transport,ktep,4484,2017,Occitanie,CONSOMMATION
CTR1,Transport,ktep,4404,2018,Occitanie,CONSOMMATION
CTR1,Transport,ktep,4461,2019,Occitanie,CONSOMMATION
CTR10,Électricité (unité propre),GWh,480,2014,Occitanie,CONSOMMATION
CTR10,Électricité (unité propre),GWh,500,2015,Occitanie,CONSOMMATION
CTR10,Électricité (unité propre),GWh,488,2016,Occitanie,CONSOMMATION
CTR10,Électricité (unité propre),GWh,495,2017,Occitanie,CONSOMMATION
CTR10,Électricité (unité propre),GWh,463,2018,Occitanie,CONSOMMATION
CTR10,Électricité (unité propre),GWh,466,2019,Occitanie,CONSOMMATION
CTR11,Électricité,ktep,41,2014,Occitanie,CONSOMMATION
CTR11,Électricité,ktep,43,2015,Occitanie,CONSOMMATION
CTR11,Électricité,ktep,42,2016,Occitanie,CONSOMMATION
CTR11,Électricité,ktep,43,2017,Occitanie,CONSOMMATION
CTR11,Électricité,ktep,40,2018,Occitanie,CONSOMMATION
CTR11,Électricité,ktep,40,2019,Occitanie,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2014,Occitanie,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2015,Occitanie,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2016,Occitanie,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2017,Occitanie,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2018,Occitanie,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2019,Occitanie,CONSOMMATION
CTR3,Biocarburants,ktep,277,2014,Occitanie,CONSOMMATION
CTR3,Biocarburants,ktep,283,2015,Occitanie,CONSOMMATION
CTR3,Biocarburants,ktep,287,2016,Occitanie,CONSOMMATION
CTR3,Biocarburants,ktep,297,2017,Occitanie,CONSOMMATION
CTR3,Biocarburants,ktep,298,2018,Occitanie,CONSOMMATION
CTR3,Biocarburants,ktep,308,2019,Occitanie,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,669,2014,Occitanie,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,677,2015,Occitanie,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,708,2016,Occitanie,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,740,2017,Occitanie,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,774,2018,Occitanie,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,843,2019,Occitanie,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2014,Occitanie,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2015,Occitanie,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2016,Occitanie,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2017,Occitanie,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2018,Occitanie,CONSOMMATION
CTR5,Gazole routier (livraisons) (yc biocarburants),ktep,"",2019,Occitanie,CONSOMMATION
CTR6,Biocarburants essence,ktep,38,2014,Occitanie,CONSOMMATION
CTR6,Biocarburants essence,ktep,40,2015,Occitanie,CONSOMMATION
CTR6,Biocarburants essence,ktep,44,2016,Occitanie,CONSOMMATION
CTR6,Biocarburants essence,ktep,50,2017,Occitanie,CONSOMMATION
CTR6,Biocarburants essence,ktep,55,2018,Occitanie,CONSOMMATION
CTR6,Biocarburants essence,ktep,62,2019,Occitanie,CONSOMMATION
CTR7,Biocarburants gazole,ktep,239,2014,Occitanie,CONSOMMATION
CTR7,Biocarburants gazole,ktep,243,2015,Occitanie,CONSOMMATION
CTR7,Biocarburants gazole,ktep,243,2016,Occitanie,CONSOMMATION
CTR7,Biocarburants gazole,ktep,246,2017,Occitanie,CONSOMMATION
CTR7,Biocarburants gazole,ktep,242,2018,Occitanie,CONSOMMATION
CTR7,Biocarburants gazole,ktep,245,2019,Occitanie,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,109,2014,Occitanie,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,106,2015,Occitanie,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,111,2016,Occitanie,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,117,2017,Occitanie,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,130,2018,Occitanie,CONSOMMATION
CTR8,Gaz naturel (unité propre),GWh PCS,147,2019,Occitanie,CONSOMMATION
CTR9,Gaz naturel,ktep,8,2014,Occitanie,CONSOMMATION
CTR9,Gaz naturel,ktep,8,2015,Occitanie,CONSOMMATION
CTR9,Gaz naturel,ktep,9,2016,Occitanie,CONSOMMATION
CTR9,Gaz naturel,ktep,9,2017,Occitanie,CONSOMMATION
CTR9,Gaz naturel,ktep,10,2018,Occitanie,CONSOMMATION
CTR9,Gaz naturel,ktep,11,2019,Occitanie,CONSOMMATION
