Code,Intitule,Unite,Value,Year,Region,Ressource_type
P4,"Chaleur nucléaire (E8/0,33)",GWh,0,2017,Ile De France,PRODUCTION
P4,"Chaleur nucléaire (E8/0,33)",GWh,0,2018,Ile De France,PRODUCTION
P4,"Chaleur nucléaire (E8/0,33)",GWh,0,2019,Ile De France,PRODUCTION
P5,Énergies renouvelables électriques (E4+E6+E7),GWh,157,2014,Ile De France,PRODUCTION
P5,Énergies renouvelables électriques (E4+E6+E7),GWh,184,2015,Ile De France,PRODUCTION
P5,Énergies renouvelables électriques (E4+E6+E7),GWh,213,2016,Ile De France,PRODUCTION
P5,Énergies renouvelables électriques (E4+E6+E7),GWh,255,2017,Ile De France,PRODUCTION
P5,Énergies renouvelables électriques (E4+E6+E7),GWh,273,2018,Ile De France,PRODUCTION
P5,Énergies renouvelables électriques (E4+E6+E7),GWh,359,2019,Ile De France,PRODUCTION
P7,Production totale d'énergies fossiles (P8+P9+P10),ktep,"",2014,Ile De France,PRODUCTION
P7,Production totale d'énergies fossiles (P8+P9+P10),ktep,"",2015,Ile De France,PRODUCTION
P7,Production totale d'énergies fossiles (P8+P9+P10),ktep,"",2016,Ile De France,PRODUCTION
P7,Production totale d'énergies fossiles (P8+P9+P10),ktep,"",2017,Ile De France,PRODUCTION
P7,Production totale d'énergies fossiles (P8+P9+P10),ktep,"",2018,Ile De France,PRODUCTION
P7,Production totale d'énergies fossiles (P8+P9+P10),ktep,"",2019,Ile De France,PRODUCTION
P8,"- production de charbon (P1*0,619)",ktep,0,2014,Ile De France,PRODUCTION
P8,"- production de charbon (P1*0,619)",ktep,0,2015,Ile De France,PRODUCTION
P8,"- production de charbon (P1*0,619)",ktep,0,2016,Ile De France,PRODUCTION
P8,"- production de charbon (P1*0,619)",ktep,0,2017,Ile De France,PRODUCTION
P8,"- production de charbon (P1*0,619)",ktep,0,2018,Ile De France,PRODUCTION
P8,"- production de charbon (P1*0,619)",ktep,0,2019,Ile De France,PRODUCTION
P9,- production de pétrole,ktep,"",2014,Ile De France,PRODUCTION
P9,- production de pétrole,ktep,"",2015,Ile De France,PRODUCTION
P9,- production de pétrole,ktep,"",2016,Ile De France,PRODUCTION
P9,- production de pétrole,ktep,"",2017,Ile De France,PRODUCTION
P9,- production de pétrole,ktep,"",2018,Ile De France,PRODUCTION
P9,- production de pétrole,ktep,"",2019,Ile De France,PRODUCTION
