Code,Intitule,Unite,Value,Year,Region,Ressource_type
CI4,Produits pétroliers,ktep,99,2016,Bretagne,CONSOMMATION
CI4,Produits pétroliers,ktep,103,2017,Bretagne,CONSOMMATION
CI4,Produits pétroliers,ktep,107,2018,Bretagne,CONSOMMATION
CI4,Produits pétroliers,ktep,105,2019,Bretagne,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2014,Bretagne,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2015,Bretagne,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2016,Bretagne,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2017,Bretagne,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2018,Bretagne,CONSOMMATION
CI5,Gaz naturel (unité propre),GWh PCS,"",2019,Bretagne,CONSOMMATION
CI6,Gaz naturel,ktep,346,2014,Bretagne,CONSOMMATION
CI6,Gaz naturel,ktep,338,2015,Bretagne,CONSOMMATION
CI6,Gaz naturel,ktep,341,2016,Bretagne,CONSOMMATION
CI6,Gaz naturel,ktep,305,2017,Bretagne,CONSOMMATION
CI6,Gaz naturel,ktep,365,2018,Bretagne,CONSOMMATION
CI6,Gaz naturel,ktep,373,2019,Bretagne,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2014,Bretagne,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2015,Bretagne,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2016,Bretagne,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2017,Bretagne,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2018,Bretagne,CONSOMMATION
CI7,Électricité (unité propre),GWh,"",2019,Bretagne,CONSOMMATION
CI8,Électricité,ktep,404,2014,Bretagne,CONSOMMATION
CI8,Électricité,ktep,405,2015,Bretagne,CONSOMMATION
CI8,Électricité,ktep,409,2016,Bretagne,CONSOMMATION
CI8,Électricité,ktep,415,2017,Bretagne,CONSOMMATION
CI8,Électricité,ktep,412,2018,Bretagne,CONSOMMATION
CI8,Électricité,ktep,411,2019,Bretagne,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,5,2014,Bretagne,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,"",2015,Bretagne,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,"",2016,Bretagne,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,7,2017,Bretagne,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,11,2018,Bretagne,CONSOMMATION
CI9,Energies renouvelables & déchets (hors biocarburants),ktep,"",2019,Bretagne,CONSOMMATION
CR1,Résidentiel,ktep,1653,2014,Bretagne,CONSOMMATION
CR1,Résidentiel,ktep,1696,2015,Bretagne,CONSOMMATION
CR1,Résidentiel,ktep,1907,2016,Bretagne,CONSOMMATION
CR1,Résidentiel,ktep,1886,2017,Bretagne,CONSOMMATION
CR1,Résidentiel,ktep,1832,2018,Bretagne,CONSOMMATION
CR1,Résidentiel,ktep,1807,2019,Bretagne,CONSOMMATION
CR2,Produits pétroliers,ktep,173,2014,Bretagne,CONSOMMATION
CR2,Produits pétroliers,ktep,136,2015,Bretagne,CONSOMMATION
CR2,Produits pétroliers,ktep,252,2016,Bretagne,CONSOMMATION
CR2,Produits pétroliers,ktep,252,2017,Bretagne,CONSOMMATION
CR2,Produits pétroliers,ktep,214,2018,Bretagne,CONSOMMATION
CR2,Produits pétroliers,ktep,190,2019,Bretagne,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2014,Bretagne,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2015,Bretagne,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2016,Bretagne,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2017,Bretagne,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2018,Bretagne,CONSOMMATION
CR3,Gaz naturel (unité propre),GWh PCS,"",2019,Bretagne,CONSOMMATION
CR4,Gaz naturel,ktep,356,2014,Bretagne,CONSOMMATION
CR4,Gaz naturel,ktep,380,2015,Bretagne,CONSOMMATION
CR4,Gaz naturel,ktep,421,2016,Bretagne,CONSOMMATION
CR4,Gaz naturel,ktep,416,2017,Bretagne,CONSOMMATION
CR4,Gaz naturel,ktep,408,2018,Bretagne,CONSOMMATION
CR4,Gaz naturel,ktep,403,2019,Bretagne,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2014,Bretagne,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2015,Bretagne,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2016,Bretagne,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2017,Bretagne,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2018,Bretagne,CONSOMMATION
CR5,Électricité (unité propre),GWh,"",2019,Bretagne,CONSOMMATION
CR6,Électricité,ktep,695,2014,Bretagne,CONSOMMATION
CR6,Électricité,ktep,725,2015,Bretagne,CONSOMMATION
CR6,Électricité,ktep,744,2016,Bretagne,CONSOMMATION
CR6,Électricité,ktep,744,2017,Bretagne,CONSOMMATION
CR6,Électricité,ktep,749,2018,Bretagne,CONSOMMATION
CR6,Électricité,ktep,748,2019,Bretagne,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,408,2014,Bretagne,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,431,2015,Bretagne,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,461,2016,Bretagne,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,443,2017,Bretagne,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,429,2018,Bretagne,CONSOMMATION
CR7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,434,2019,Bretagne,CONSOMMATION
CR8,Chaleur commercialisée,ktep,22,2014,Bretagne,CONSOMMATION
CR8,Chaleur commercialisée,ktep,24,2015,Bretagne,CONSOMMATION
CR8,Chaleur commercialisée,ktep,28,2016,Bretagne,CONSOMMATION
CR8,Chaleur commercialisée,ktep,31,2017,Bretagne,CONSOMMATION
CR8,Chaleur commercialisée,ktep,32,2018,Bretagne,CONSOMMATION
CR8,Chaleur commercialisée,ktep,32,2019,Bretagne,CONSOMMATION
CTE1,Tertiaire,ktep,995,2014,Bretagne,CONSOMMATION
CTE1,Tertiaire,ktep,1024,2015,Bretagne,CONSOMMATION
CTE1,Tertiaire,ktep,1096,2016,Bretagne,CONSOMMATION
CTE1,Tertiaire,ktep,1043,2017,Bretagne,CONSOMMATION
CTE1,Tertiaire,ktep,1054,2018,Bretagne,CONSOMMATION
CTE1,Tertiaire,ktep,1035,2019,Bretagne,CONSOMMATION
CTE2,Produits pétroliers,ktep,83,2014,Bretagne,CONSOMMATION
CTE2,Produits pétroliers,ktep,69,2015,Bretagne,CONSOMMATION
CTE2,Produits pétroliers,ktep,128,2016,Bretagne,CONSOMMATION
CTE2,Produits pétroliers,ktep,135,2017,Bretagne,CONSOMMATION
CTE2,Produits pétroliers,ktep,123,2018,Bretagne,CONSOMMATION
CTE2,Produits pétroliers,ktep,114,2019,Bretagne,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2014,Bretagne,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2015,Bretagne,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2016,Bretagne,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2017,Bretagne,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2018,Bretagne,CONSOMMATION
CTE3,Gaz naturel (unité propre),GWh PCS,"",2019,Bretagne,CONSOMMATION
CTE4,Gaz naturel,ktep,356,2014,Bretagne,CONSOMMATION
CTE4,Gaz naturel,ktep,402,2015,Bretagne,CONSOMMATION
CTE4,Gaz naturel,ktep,402,2016,Bretagne,CONSOMMATION
CTE4,Gaz naturel,ktep,345,2017,Bretagne,CONSOMMATION
CTE4,Gaz naturel,ktep,372,2018,Bretagne,CONSOMMATION
CTE4,Gaz naturel,ktep,366,2019,Bretagne,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2014,Bretagne,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2015,Bretagne,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2016,Bretagne,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2017,Bretagne,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2018,Bretagne,CONSOMMATION
CTE5,Électricité (unité propre),GWh,"",2019,Bretagne,CONSOMMATION
CTE6,Électricité,ktep,509,2014,Bretagne,CONSOMMATION
CTE6,Électricité,ktep,516,2015,Bretagne,CONSOMMATION
CTE6,Électricité,ktep,528,2016,Bretagne,CONSOMMATION
CTE6,Électricité,ktep,526,2017,Bretagne,CONSOMMATION
CTE6,Électricité,ktep,523,2018,Bretagne,CONSOMMATION
CTE6,Électricité,ktep,515,2019,Bretagne,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,28,2014,Bretagne,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,19,2015,Bretagne,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,17,2016,Bretagne,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,17,2017,Bretagne,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,18,2018,Bretagne,CONSOMMATION
CTE7,Energies renouvelables & déchets (hors PAC et biocarburants),ktep,20,2019,Bretagne,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,18,2014,Bretagne,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,18,2015,Bretagne,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,22,2016,Bretagne,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,20,2017,Bretagne,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,19,2018,Bretagne,CONSOMMATION
CTE8,Chaleur commercialisée,ktep,20,2019,Bretagne,CONSOMMATION
CTR1,Transport,ktep,2496,2014,Bretagne,CONSOMMATION
CTR1,Transport,ktep,2509,2015,Bretagne,CONSOMMATION
CTR1,Transport,ktep,2557,2016,Bretagne,CONSOMMATION
CTR1,Transport,ktep,2613,2017,Bretagne,CONSOMMATION
CTR1,Transport,ktep,2578,2018,Bretagne,CONSOMMATION
CTR1,Transport,ktep,2611,2019,Bretagne,CONSOMMATION
CTR10,Électricité (unité propre),GWh,191,2014,Bretagne,CONSOMMATION
CTR10,Électricité (unité propre),GWh,190,2015,Bretagne,CONSOMMATION
CTR10,Électricité (unité propre),GWh,194,2016,Bretagne,CONSOMMATION
CTR10,Électricité (unité propre),GWh,197,2017,Bretagne,CONSOMMATION
CTR10,Électricité (unité propre),GWh,182,2018,Bretagne,CONSOMMATION
CTR10,Électricité (unité propre),GWh,182,2019,Bretagne,CONSOMMATION
CTR11,Électricité,ktep,16,2014,Bretagne,CONSOMMATION
CTR11,Électricité,ktep,16,2015,Bretagne,CONSOMMATION
CTR11,Électricité,ktep,17,2016,Bretagne,CONSOMMATION
CTR11,Électricité,ktep,17,2017,Bretagne,CONSOMMATION
CTR11,Électricité,ktep,16,2018,Bretagne,CONSOMMATION
CTR11,Électricité,ktep,16,2019,Bretagne,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2014,Bretagne,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2015,Bretagne,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2016,Bretagne,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2017,Bretagne,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2018,Bretagne,CONSOMMATION
CTR2,Produits pétroliers (hors biocarburants),ktep,"",2019,Bretagne,CONSOMMATION
CTR3,Biocarburants,ktep,166,2014,Bretagne,CONSOMMATION
CTR3,Biocarburants,ktep,167,2015,Bretagne,CONSOMMATION
CTR3,Biocarburants,ktep,169,2016,Bretagne,CONSOMMATION
CTR3,Biocarburants,ktep,179,2017,Bretagne,CONSOMMATION
CTR3,Biocarburants,ktep,181,2018,Bretagne,CONSOMMATION
CTR3,Biocarburants,ktep,186,2019,Bretagne,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,373,2014,Bretagne,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,378,2015,Bretagne,CONSOMMATION
CTR4,Supercarburants (livraisons) (yc biocarburants),ktep,394,2016,Bretagne,CONSOMMATION
